Date,AveragePrice,Total Volume,type,region
2015-09-13,1.02,169025.14,conventional,Columbus
2015-09-06,1.04,144563.15,conventional,Columbus
2015-08-30,1.03,147230.76,conventional,Columbus
2015-08-23,1.08,130920.97,conventional,Columbus
2015-08-16,1.03,155881.73,conventional,Columbus
2015-08-09,1.0,167387.9,conventional,Columbus
2015-08-02,1.05,148597.91,conventional,Columbus
2015-07-26,1.02,159846.2,conventional,Columbus
2015-07-19,1.05,159137.17,conventional,Columbus
2015-07-12,1.04,143992.91,conventional,Columbus
2015-07-05,0.98,173370.68,conventional,Columbus
2015-06-28,0.94,159970.54,conventional,Columbus
2015-06-21,0.99,164161.25,conventional,Columbus
2015-06-14,1.01,171353.59,conventional,Columbus
2015-06-07,1.03,187983.88,conventional,Columbus
2015-05-31,1.1,143985.96,conventional,Columbus
2015-05-24,1.01,171879.57,conventional,Columbus
2015-05-17,1.0,180511.78,conventional,Columbus
2015-05-10,1.1,162802.65,conventional,Columbus
2015-05-03,0.99,176737.77,conventional,Columbus
2015-04-26,1.02,161438.17,conventional,Columbus
2015-04-19,1.0,172913.44,conventional,Columbus
2015-04-12,1.07,129397.39,conventional,Columbus
2015-04-05,1.09,126109.82,conventional,Columbus
2015-03-29,0.96,139065.31,conventional,Columbus
2015-03-22,0.94,182625.49,conventional,Columbus
2015-03-15,1.01,149884.1,conventional,Columbus
2015-03-08,0.95,141281.56,conventional,Columbus
2015-03-01,1.03,136795.35,conventional,Columbus
2015-02-22,1.09,114280.87,conventional,Columbus
2015-02-15,1.05,106663.68,conventional,Columbus
2015-02-08,0.96,128078.27,conventional,Columbus
2015-02-01,0.87,216653.06,conventional,Columbus
2015-01-25,1.08,116995.68,conventional,Columbus
2015-01-18,1.02,116450.21,conventional,Columbus
2015-01-11,0.97,125742.48,conventional,Columbus
2015-01-04,0.89,158638.04,conventional,Columbus
2015-12-27,0.8,1020390.64,conventional,DallasFtWorth
2015-12-20,0.82,928051.16,conventional,DallasFtWorth
2015-12-13,0.79,980891.18,conventional,DallasFtWorth
2015-12-06,0.74,1054849.97,conventional,DallasFtWorth
2015-11-29,0.8,839818.87,conventional,DallasFtWorth
2015-11-22,0.78,885067.49,conventional,DallasFtWorth
2015-11-15,0.71,1040439.71,conventional,DallasFtWorth
2015-11-08,0.8,977717.36,conventional,DallasFtWorth
2015-11-01,0.78,1114177.66,conventional,DallasFtWorth
2015-10-25,0.86,1010394.81,conventional,DallasFtWorth
2015-10-18,0.83,992983.76,conventional,DallasFtWorth
2015-10-11,0.81,1100679.15,conventional,DallasFtWorth
2015-10-04,0.82,1104602.14,conventional,DallasFtWorth
2015-09-27,0.84,1063583.86,conventional,DallasFtWorth
2015-09-20,0.77,1155212.67,conventional,DallasFtWorth
2015-09-13,0.86,1212585.41,conventional,DallasFtWorth
2015-09-06,0.84,1270739.69,conventional,DallasFtWorth
2015-08-30,0.82,1101680.91,conventional,DallasFtWorth
2015-08-23,0.85,1120172.03,conventional,DallasFtWorth
2015-08-16,0.88,1122668.33,conventional,DallasFtWorth
2015-08-09,0.85,1124259.51,conventional,DallasFtWorth
2015-08-02,0.87,1067498.21,conventional,DallasFtWorth
2015-07-26,0.8,1191310.92,conventional,DallasFtWorth
2015-07-19,0.82,1186878.88,conventional,DallasFtWorth
2015-07-12,0.82,1144448.23,conventional,DallasFtWorth
2015-07-05,0.83,1320696.13,conventional,DallasFtWorth
2015-06-28,0.77,1203553.98,conventional,DallasFtWorth
2015-06-21,0.75,1283503.44,conventional,DallasFtWorth
2015-06-14,0.65,1508750.45,conventional,DallasFtWorth
2015-06-07,0.73,1255575.78,conventional,DallasFtWorth
2015-05-31,0.68,1377670.81,conventional,DallasFtWorth
2015-05-24,0.81,1184131.34,conventional,DallasFtWorth
2015-05-17,0.73,1219398.43,conventional,DallasFtWorth
2015-05-10,0.75,1298826.19,conventional,DallasFtWorth
2015-05-03,0.77,1282852.08,conventional,DallasFtWorth
2015-04-26,0.81,1102639.51,conventional,DallasFtWorth
2015-04-19,0.8,1137811.87,conventional,DallasFtWorth
2015-04-12,0.72,1266899.55,conventional,DallasFtWorth
2015-04-05,0.77,1324348.89,conventional,DallasFtWorth
2015-03-29,0.79,1164808.22,conventional,DallasFtWorth
2015-03-22,0.67,1333424.37,conventional,DallasFtWorth
2015-03-15,0.72,1211158.55,conventional,DallasFtWorth
2015-03-08,0.75,1218684.28,conventional,DallasFtWorth
2015-03-01,0.82,1144032.03,conventional,DallasFtWorth
2015-02-22,0.8,1116600.76,conventional,DallasFtWorth
2015-02-15,0.77,1020856.87,conventional,DallasFtWorth
2015-02-08,0.67,1207167.54,conventional,DallasFtWorth
2015-02-01,0.68,1391089.32,conventional,DallasFtWorth
2015-01-25,0.8,1008295.47,conventional,DallasFtWorth
2015-01-18,0.76,1091677.29,conventional,DallasFtWorth
2015-01-11,0.76,1128693.04,conventional,DallasFtWorth
2015-01-04,0.74,1086363.97,conventional,DallasFtWorth
2015-12-27,0.98,625475.1,conventional,Denver
2015-12-20,1.05,528944.54,conventional,Denver
2015-12-13,0.83,741702.5,conventional,Denver
2015-12-06,0.76,838225.19,conventional,Denver
2015-11-29,1.12,429109.64,conventional,Denver
2015-11-22,0.85,724865.72,conventional,Denver
2015-11-15,0.82,925618.09,conventional,Denver
2015-11-08,0.93,690633.88,conventional,Denver
2015-11-01,0.82,831994.43,conventional,Denver
2015-10-25,0.93,735206.51,conventional,Denver
2015-10-18,0.87,805437.95,conventional,Denver
2015-10-11,0.9,775976.51,conventional,Denver
2015-10-04,1.02,678935.84,conventional,Denver
2015-09-27,0.97,694871.74,conventional,Denver
2015-09-20,0.98,760083.16,conventional,Denver
2015-09-13,1.01,735436.91,conventional,Denver
2015-09-06,1.09,729046.74,conventional,Denver
2015-08-30,1.14,721703.83,conventional,Denver
2015-08-23,1.2,598195.03,conventional,Denver
2015-08-16,1.17,648148.15,conventional,Denver
2015-08-09,1.09,669377.04,conventional,Denver
2015-08-02,1.05,727916.83,conventional,Denver
2015-07-26,1.18,703672.69,conventional,Denver
2015-07-19,1.1,857872.86,conventional,Denver
2015-07-12,1.18,738933.68,conventional,Denver
2015-07-05,1.19,736913.15,conventional,Denver
2015-06-28,1.2,696697.65,conventional,Denver
2015-06-21,1.16,730826.79,conventional,Denver
2015-06-14,1.16,743005.75,conventional,Denver
2015-06-07,1.11,782886.63,conventional,Denver
2015-05-31,1.26,600377.94,conventional,Denver
2015-05-24,1.16,657593.22,conventional,Denver
2015-05-17,1.21,592588.01,conventional,Denver
2015-05-10,1.08,735145.02,conventional,Denver
2015-05-03,1.01,781496.4,conventional,Denver
2015-04-26,1.19,620827.49,conventional,Denver
2015-04-19,1.08,797021.22,conventional,Denver
2015-04-12,1.05,858680.51,conventional,Denver
2015-04-05,1.19,645727.95,conventional,Denver
2015-03-29,1.11,627546.3,conventional,Denver
2015-03-22,1.15,603112.11,conventional,Denver
2015-03-15,1.03,662131.8,conventional,Denver
2015-03-08,1.03,719792.51,conventional,Denver
2015-03-01,1.03,670820.5,conventional,Denver
2015-02-22,1.0,899302.8,conventional,Denver
2015-02-15,1.12,629074.28,conventional,Denver
2015-02-08,0.95,766576.39,conventional,Denver
2015-02-01,0.93,990211.57,conventional,Denver
2015-01-25,1.02,695658.81,conventional,Denver
2015-01-18,0.99,808194.41,conventional,Denver
2015-01-11,1.09,666579.35,conventional,Denver
2015-01-04,0.99,668086.0,conventional,Denver
2015-12-27,1.08,255499.7,conventional,Detroit
2015-12-20,1.1,250436.24,conventional,Detroit
2015-12-13,1.05,275587.85,conventional,Detroit
2015-12-06,0.98,339797.19,conventional,Detroit
2015-11-29,1.11,228427.08,conventional,Detroit
2015-11-22,1.09,270529.34,conventional,Detroit
2015-11-15,1.1,248933.35,conventional,Detroit
2015-11-08,1.03,343645.67,conventional,Detroit
2015-11-01,1.04,340746.59,conventional,Detroit
2015-10-25,1.17,251336.74,conventional,Detroit
2015-10-18,0.97,358143.26,conventional,Detroit
2015-10-11,0.99,362400.65,conventional,Detroit
2015-10-04,1.1,286400.89,conventional,Detroit
2015-09-27,1.17,257472.31,conventional,Detroit
2015-09-20,1.0,373545.23,conventional,Detroit
2015-09-13,1.03,401472.63,conventional,Detroit
2015-09-06,1.09,336982.39,conventional,Detroit
2015-08-30,0.96,422762.9,conventional,Detroit
2015-08-23,1.11,267968.5,conventional,Detroit
2015-08-16,0.97,400251.59,conventional,Detroit
2015-08-09,1.07,341289.98,conventional,Detroit
2015-08-02,1.04,364735.69,conventional,Detroit
2015-07-26,0.99,326233.8,conventional,Detroit
2015-07-19,1.04,370830.93,conventional,Detroit
2015-07-12,1.02,310049.5,conventional,Detroit
2015-07-05,1.06,373691.57,conventional,Detroit
2015-06-28,1.0,329753.61,conventional,Detroit
2015-06-21,0.97,424580.52,conventional,Detroit
2015-06-14,1.04,372413.5,conventional,Detroit
2015-06-07,0.97,447813.52,conventional,Detroit
2015-05-31,1.09,324400.67,conventional,Detroit
2015-05-24,1.03,373245.43,conventional,Detroit
2015-05-17,0.95,495155.82,conventional,Detroit
2015-05-10,1.11,360917.96,conventional,Detroit
2015-05-03,1.06,374659.88,conventional,Detroit
2015-04-26,1.01,361243.2,conventional,Detroit
2015-04-19,0.96,468643.05,conventional,Detroit
2015-04-12,1.02,271182.01,conventional,Detroit
2015-04-05,1.11,295385.41,conventional,Detroit
2015-03-29,0.97,304048.16,conventional,Detroit
2015-03-22,0.97,455372.43,conventional,Detroit
2015-03-15,1.13,254974.87,conventional,Detroit
2015-03-08,1.01,278695.29,conventional,Detroit
2015-03-01,0.97,397899.56,conventional,Detroit
2015-02-22,1.15,250888.8,conventional,Detroit
2015-02-15,1.16,255597.63,conventional,Detroit
2015-02-08,1.11,268195.87,conventional,Detroit
2015-02-01,0.92,539750.77,conventional,Detroit
2015-01-25,1.19,277325.29,conventional,Detroit
2015-01-18,1.1,291788.43,conventional,Detroit
2015-01-11,1.08,332165.05,conventional,Detroit
2015-01-04,1.01,369694.27,conventional,Detroit
2015-12-27,1.13,147713.85,conventional,GrandRapids
2015-12-20,1.13,126262.26,conventional,GrandRapids
2015-12-13,1.24,117645.69,conventional,GrandRapids
2015-12-06,0.93,217174.66,conventional,GrandRapids
2015-11-29,1.12,120552.43,conventional,GrandRapids
2015-11-22,1.11,140981.22,conventional,GrandRapids
2015-11-15,1.2,129448.75,conventional,GrandRapids
2015-11-08,0.93,198257.69,conventional,GrandRapids
2015-11-01,0.91,205592.1,conventional,GrandRapids
2015-10-25,1.14,134921.44,conventional,GrandRapids
2015-10-18,0.94,184806.99,conventional,GrandRapids
2015-10-11,0.97,198769.54,conventional,GrandRapids
2015-10-04,0.99,160322.48,conventional,GrandRapids
2015-09-27,1.15,137849.61,conventional,GrandRapids
2015-09-20,0.88,244696.01,conventional,GrandRapids
2015-09-13,0.95,219380.93,conventional,GrandRapids
2015-09-06,1.09,170309.3,conventional,GrandRapids
2015-08-30,0.91,226898.73,conventional,GrandRapids
2015-08-23,1.28,128681.94,conventional,GrandRapids
2015-08-16,0.89,268902.14,conventional,GrandRapids
2015-08-09,1.08,186733.16,conventional,GrandRapids
2015-08-02,1.05,184067.49,conventional,GrandRapids
2015-07-26,1.12,153868.79,conventional,GrandRapids
2015-07-19,1.05,215736.47,conventional,GrandRapids
2015-07-12,1.19,153112.84,conventional,GrandRapids
2015-07-05,1.16,202842.97,conventional,GrandRapids
2015-06-28,1.1,155972.38,conventional,GrandRapids
2015-06-21,0.96,265555.66,conventional,GrandRapids
2015-06-14,1.07,197387.76,conventional,GrandRapids
2015-06-07,1.14,212599.11,conventional,GrandRapids
2015-05-31,1.31,167907.51,conventional,GrandRapids
2015-05-24,1.3,158917.21,conventional,GrandRapids
2015-05-17,0.97,277502.12,conventional,GrandRapids
2015-05-10,1.36,159642.82,conventional,GrandRapids
2015-05-03,1.06,238550.81,conventional,GrandRapids
2015-04-26,1.09,189609.49,conventional,GrandRapids
2015-04-19,0.93,310672.4,conventional,GrandRapids
2015-04-12,1.13,147494.24,conventional,GrandRapids
2015-04-05,1.22,157721.54,conventional,GrandRapids
2015-03-29,1.11,149631.24,conventional,GrandRapids
2015-03-22,0.91,311876.75,conventional,GrandRapids
2015-03-15,1.35,123895.07,conventional,GrandRapids
2015-03-08,1.08,146835.6,conventional,GrandRapids
2015-03-01,0.95,263987.21,conventional,GrandRapids
2015-02-22,1.31,129295.86,conventional,GrandRapids
2015-02-15,1.21,136761.35,conventional,GrandRapids
2015-02-08,1.24,132621.01,conventional,GrandRapids
2015-02-01,0.94,309471.69,conventional,GrandRapids
2015-01-25,1.19,144301.73,conventional,GrandRapids
2015-01-18,1.07,150201.39,conventional,GrandRapids
2015-01-11,1.03,185135.41,conventional,GrandRapids
2015-01-04,0.95,258979.63,conventional,GrandRapids
2015-12-27,1.01,2580602.96,conventional,GreatLakes
2015-12-20,1.01,2504745.45,conventional,GreatLakes
2015-12-13,1.03,2608448.06,conventional,GreatLakes
2015-12-06,1.0,2981347.2,conventional,GreatLakes
2015-11-29,1.07,2198408.92,conventional,GreatLakes
2015-11-22,1.03,2601821.63,conventional,GreatLakes
2015-11-15,1.09,2494044.41,conventional,GreatLakes
2015-11-08,0.98,3184946.53,conventional,GreatLakes
2015-11-01,1.0,3229124.75,conventional,GreatLakes
2015-10-25,1.1,2671535.94,conventional,GreatLakes
2015-10-18,1.03,2981549.94,conventional,GreatLakes
2015-10-11,1.02,3004133.39,conventional,GreatLakes
2015-10-04,1.05,2814678.93,conventional,GreatLakes
2015-09-27,1.1,2770074.76,conventional,GreatLakes
2015-09-20,1.02,3336245.24,conventional,GreatLakes
2015-09-13,1.03,3532480.92,conventional,GreatLakes
2015-09-06,1.07,3272555.01,conventional,GreatLakes
2015-08-30,1.04,3388803.79,conventional,GreatLakes
2015-08-23,1.14,2849127.29,conventional,GreatLakes
2015-08-16,1.03,3653376.07,conventional,GreatLakes
2015-08-09,1.12,3230139.65,conventional,GreatLakes
2015-08-02,1.14,3162447.64,conventional,GreatLakes
2015-07-26,1.1,3135698.38,conventional,GreatLakes
2015-07-19,1.12,3436864.41,conventional,GreatLakes
2015-07-12,1.14,3077237.12,conventional,GreatLakes
2015-07-05,1.13,3774004.27,conventional,GreatLakes
2015-06-28,1.07,3336314.35,conventional,GreatLakes
2015-06-21,1.08,3720458.83,conventional,GreatLakes
2015-06-14,1.12,3511185.14,conventional,GreatLakes
2015-06-07,1.13,3602112.79,conventional,GreatLakes
2015-05-31,1.2,3151714.0,conventional,GreatLakes
2015-05-24,1.15,3574050.61,conventional,GreatLakes
2015-05-17,1.09,3753201.03,conventional,GreatLakes
2015-05-10,1.15,3501344.46,conventional,GreatLakes
2015-05-03,1.05,3901054.42,conventional,GreatLakes
2015-04-26,1.14,3234024.32,conventional,GreatLakes
2015-04-19,1.06,3857605.11,conventional,GreatLakes
2015-04-12,1.11,2895992.9,conventional,GreatLakes
2015-04-05,1.18,2938918.81,conventional,GreatLakes
2015-03-29,1.09,2971443.88,conventional,GreatLakes
2015-03-22,1.04,3746598.18,conventional,GreatLakes
2015-03-15,1.1,2948199.23,conventional,GreatLakes
2015-03-08,1.04,3134752.64,conventional,GreatLakes
2015-03-01,1.02,3566752.43,conventional,GreatLakes
2015-02-22,1.16,2730224.03,conventional,GreatLakes
2015-02-15,1.15,2610004.41,conventional,GreatLakes
2015-02-08,1.07,2856456.35,conventional,GreatLakes
2015-02-01,0.91,4874124.41,conventional,GreatLakes
2015-01-25,1.13,2928692.32,conventional,GreatLakes
2015-01-18,1.08,3006207.02,conventional,GreatLakes
2015-01-11,1.1,3067638.32,conventional,GreatLakes
2015-01-04,1.02,3382800.12,conventional,GreatLakes
2015-12-27,1.16,173645.55,conventional,HarrisburgScranton
2015-12-20,1.11,180186.23,conventional,HarrisburgScranton
2015-12-13,1.14,187058.65,conventional,HarrisburgScranton
2015-12-06,1.1,171195.76,conventional,HarrisburgScranton
2015-11-29,1.17,146103.34,conventional,HarrisburgScranton
2015-11-22,1.16,162429.43,conventional,HarrisburgScranton
2015-11-15,1.09,189916.88,conventional,HarrisburgScranton
2015-11-08,1.09,214993.36,conventional,HarrisburgScranton
2015-11-01,1.13,219970.37,conventional,HarrisburgScranton
2015-10-25,1.11,183276.68,conventional,HarrisburgScranton
2015-10-18,0.93,264223.22,conventional,HarrisburgScranton
2015-10-11,1.05,225079.92,conventional,HarrisburgScranton
2015-10-04,1.16,188436.91,conventional,HarrisburgScranton
2015-09-27,1.15,192478.26,conventional,HarrisburgScranton
2015-09-20,1.17,188314.24,conventional,HarrisburgScranton
2015-09-13,1.07,254744.58,conventional,HarrisburgScranton
2015-09-06,1.19,225494.59,conventional,HarrisburgScranton
2015-08-30,1.18,219908.82,conventional,HarrisburgScranton
2015-08-23,1.1,222637.15,conventional,HarrisburgScranton
2015-08-16,1.09,247813.45,conventional,HarrisburgScranton
2015-08-09,1.07,247575.06,conventional,HarrisburgScranton
2015-08-02,1.1,242281.36,conventional,HarrisburgScranton
2015-07-26,1.17,225227.57,conventional,HarrisburgScranton
2015-07-19,1.19,229650.57,conventional,HarrisburgScranton
2015-07-12,1.17,233638.96,conventional,HarrisburgScranton
2015-07-05,1.19,275844.88,conventional,HarrisburgScranton
2015-06-28,1.2,243537.29,conventional,HarrisburgScranton
2015-06-21,1.19,255431.85,conventional,HarrisburgScranton
2015-06-14,1.13,277578.88,conventional,HarrisburgScranton
2015-06-07,1.21,265638.42,conventional,HarrisburgScranton
2015-05-31,1.22,260058.34,conventional,HarrisburgScranton
2015-05-24,1.21,270097.92,conventional,HarrisburgScranton
2015-05-17,1.19,252843.56,conventional,HarrisburgScranton
2015-05-10,1.19,299147.73,conventional,HarrisburgScranton
2015-05-03,1.17,255913.63,conventional,HarrisburgScranton
2015-04-26,1.21,234322.13,conventional,HarrisburgScranton
2015-04-19,1.17,237429.16,conventional,HarrisburgScranton
2015-04-12,1.18,201544.53,conventional,HarrisburgScranton
2015-04-05,1.21,216376.66,conventional,HarrisburgScranton
2015-03-29,1.14,197282.25,conventional,HarrisburgScranton
2015-03-22,1.08,219149.75,conventional,HarrisburgScranton
2015-03-15,1.2,190760.3,conventional,HarrisburgScranton
2015-03-08,1.15,192277.92,conventional,HarrisburgScranton
2015-03-01,1.07,230913.14,conventional,HarrisburgScranton
2015-02-22,1.2,191040.19,conventional,HarrisburgScranton
2015-02-15,1.22,187671.77,conventional,HarrisburgScranton
2015-02-08,1.02,239756.62,conventional,HarrisburgScranton
2015-02-01,1.06,283137.88,conventional,HarrisburgScranton
2015-01-25,1.17,206074.14,conventional,HarrisburgScranton
